,ï»¿id,scrape_id,neighbourhood_group_cleansed,latitude,longitude,bathrooms,bedrooms,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_id,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
82,623906.0,20200000000000.0,0.0,37.74551,-122.43723,0.0,1.0,1.0,5.0,5.0,8.0,8.0,5.0,8.0,0.0,5.0,5.0,4.75,5.0,5.0,5.0,5.0,0.04,1772044.0,2.0,5.0,2.0,5.0,8.0,0,4,4,60,4.0,1.0,0.0,2.0,2.0,0.0,0.0
83,27028.0,20200000000000.0,0.0,37.76005,-122.42208,0.0,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.77,5.0,4.88,4.81,4.92,4.88,4.58,0.28,7149.0,2.0,2.0,4.0,1.0,29.0,0,0,0,0,26.0,0.0,0.0,2.0,0.0,2.0,0.0
84,626349.0,20200000000000.0,0.0,37.78097,-122.40628,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.71,4.86,4.66,4.98,4.92,4.9,4.6,0.4,2528117.0,2.0,3.0,4.0,30.0,365.0,0,22,51,51,52.0,3.0,0.0,1.0,1.0,0.0,0.0
85,258873.0,20200000000000.0,0.0,37.80023,-122.40844,0.0,1.0,1.0,2.0,2.0,14.0,14.0,2.0,14.0,0.0,4.9,4.9,4.9,4.9,4.9,4.85,4.8,0.8,1360620.0,2.0,2.0,2.0,2.0,14.0,10,23,38,121,18.5,3.6,1.0,2.0,0.0,2.0,0.0
86,29373.0,20200000000000.0,0.0,37.73871,-122.41167,0.0,2.0,2.0,7.0,7.0,80.0,80.0,7.0,80.0,0.0,4.88,4.83,4.94,5.0,5.0,4.61,4.83,0.13,126263.0,3.0,5.0,4.0,7.0,80.0,0,0,0,64,18.0,1.0,0.0,2.0,1.0,1.0,0.0
87,269463.0,20200000000000.0,0.0,37.76761,-122.45139,0.0,1.0,1.0,2.0,2.0,30.0,30.0,2.0,30.0,0.0,4.77,4.72,4.75,4.82,4.76,4.88,4.72,1.26,1244308.0,1.0,1.0,2.0,2.0,30.0,11,33,62,62,18.5,14.0,0.0,1.0,1.0,0.0,0.0
88,269756.0,20200000000000.0,0.0,37.75265,-122.45092,0.0,2.0,2.0,15.2,15.3,200.0,200.0,15.1,200.0,0.0,5.0,5.0,4.83,5.0,5.0,4.67,5.0,0.07,1409731.0,1.0,1.0,3.0,15.3,200.0,0,0,0,0,7.0,0.0,0.0,1.0,0.0,1.0,0.0
89,628068.0,20200000000000.0,0.0,37.78724,-122.39825,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.83,4.91,4.9,4.91,4.84,4.91,4.78,0.56,1347606.0,1.0,3.0,2.0,30.0,1125.0,0,0,0,38,62.0,6.0,0.0,1.0,1.0,0.0,0.0
90,29557.0,20200000000000.0,0.0,37.77885,-122.4,0.0,1.0,2.0,2.0,2.0,30.0,30.0,2.0,30.0,0.0,4.97,4.97,4.94,4.99,4.99,4.91,4.9,0.73,126036.0,1.0,2.0,4.0,2.0,30.0,10,18,36,277,112.0,22.0,0.0,1.0,1.0,0.0,0.0
91,271602.0,20200000000000.0,0.0,37.77907,-122.40503,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.89,4.93,4.84,4.94,4.96,4.51,4.7,0.86,1421296.0,1.0,1.0,2.0,30.0,365.0,1,16,43,134,117.0,6.0,1.0,1.0,1.0,0.0,0.0
92,32414.0,20200000000000.0,0.0,37.74038,-122.41327,0.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,4.81,4.94,4.96,4.96,4.94,4.9,4.61,0.61,140251.0,1.0,1.0,2.0,30.0,30.0,4,30,30,155,94.0,0.0,0.0,1.0,1.0,0.0,0.0
93,271647.0,20200000000000.0,0.0,37.75334,-122.4,0.0,1.0,2.0,30.0,30.0,185.0,185.0,30.0,185.0,0.0,4.54,4.56,4.49,4.81,4.8,4.68,4.47,1.06,1421509.0,2.0,15.0,2.0,30.0,185.0,0,0,0,0,18.5,0.0,0.0,2.0,0.0,2.0,0.0
94,632303.0,20200000000000.0,0.0,37.73932,-122.43337,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,5.0,4.91,4.96,5.0,4.83,4.78,0.19,2206832.0,9.0,9.0,2.0,30.0,365.0,0,4,11,257,23.0,6.0,0.0,2.0,2.0,0.0,0.0
95,33578.0,20200000000000.0,0.0,37.76451,-122.39643,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,14.0,0.0,4.95,4.95,4.94,4.99,4.99,4.88,4.8,0.8,145258.0,2.0,6.0,2.0,1.0,14.0,13,41,71,344,18.5,3.6,1.0,2.0,2.0,0.0,0.0
96,635850.0,20200000000000.0,0.0,37.78297,-122.39963,0.0,1.0,1.0,2.0,3.0,240.0,240.0,2.3,240.0,0.0,4.86,4.9,4.81,4.95,4.95,5.0,4.76,0.16,3169829.0,2.0,3.0,2.0,2.0,240.0,30,60,89,89,21.0,0.0,0.0,2.0,0.0,2.0,0.0
97,642672.0,20200000000000.0,0.0,37.74584,-122.42412,0.0,1.0,2.0,30.0,30.0,200.0,200.0,30.0,200.0,0.0,5.0,4.8,4.8,5.0,4.8,4.8,4.6,0.05,611216.0,1.0,2.0,4.0,30.0,200.0,0,0,0,67,6.0,0.0,0.0,1.0,1.0,0.0,0.0
98,646275.0,20200000000000.0,0.0,37.74762,-122.41584,0.0,1.0,1.0,4.0,4.0,32.0,32.0,4.0,32.0,0.0,4.82,4.89,4.84,4.81,4.92,4.84,4.71,1.03,1094388.0,1.0,3.0,3.0,4.0,32.0,0,0,0,156,18.5,15.0,0.0,1.0,1.0,0.0,0.0
99,273530.0,20200000000000.0,0.0,37.75533,-122.39927,0.0,2.0,2.0,4.0,4.0,7.0,7.0,4.0,7.0,0.0,4.91,5.0,4.8,4.91,4.94,4.89,4.83,0.31,99128.0,2.0,3.0,4.0,4.0,7.0,0,0,0,0,35.0,1.0,0.0,2.0,1.0,1.0,0.0
100,39418.0,20200000000000.0,0.0,37.741,-122.42018,0.0,1.6,1.0,30.0,30.0,205.0,205.0,30.0,205.0,0.0,4.92,4.81,4.85,4.85,4.92,4.88,4.68,0.18,169184.0,2.0,2.0,2.0,30.0,205.0,0,0,0,158,26.0,4.0,0.0,2.0,2.0,0.0,0.0
101,274334.0,20200000000000.0,0.0,37.7517,-122.4,0.0,1.0,1.0,3.0,3.0,12.0,12.0,3.0,12.0,0.0,4.83,4.92,4.78,4.95,4.92,4.71,4.8,1.02,1434669.0,1.0,1.0,2.0,3.0,12.0,6,19,37,100,18.5,3.6,0.2,1.0,0.0,1.0,0.0
102,279184.0,20200000000000.0,0.0,37.75059,-122.41415,0.0,3.0,1.5,4.0,4.0,365.0,365.0,4.0,365.0,0.0,4.85,4.92,4.69,5.0,4.85,4.62,4.77,0.1,1456262.0,2.0,3.0,7.0,4.0,365.0,0,0,0,0,13.0,0.0,0.0,2.0,2.0,0.0,0.0
103,647360.0,20200000000000.0,0.0,37.73286,-122.47812,0.0,1.0,2.0,2.0,2.0,28.0,28.0,2.0,28.0,0.0,4.97,4.98,4.98,4.98,4.98,4.86,4.91,0.8,3245648.0,1.0,1.0,4.0,2.0,28.0,14,29,45,238,18.5,3.6,0.2,1.0,1.0,0.0,0.0
104,40092.0,20200000000000.0,0.0,37.7617,-122.41887,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.63,4.73,4.68,4.86,4.84,4.9,4.6,0.68,172182.0,7.0,9.0,2.0,30.0,30.0,3,3,14,135,104.0,3.0,0.0,2.0,2.0,0.0,0.0
105,648086.0,20200000000000.0,0.0,37.74189,-122.41902,0.0,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,4.81,4.83,4.79,4.94,4.93,4.77,4.77,2.56,3250518.0,1.0,2.0,2.0,3.0,25.0,9,35,65,302,18.5,3.6,2.0,1.0,0.0,1.0,0.0
106,654279.0,20200000000000.0,0.0,37.74444,-122.40408,0.0,1.0,1.0,3.0,3.0,7.0,7.0,3.0,7.0,0.0,4.96,4.97,4.99,4.99,5.0,4.61,4.9,2.59,3289160.0,1.0,1.0,2.0,3.0,7.0,5,14,14,170,18.5,15.0,0.0,1.0,0.0,1.0,0.0
107,280549.0,20200000000000.0,0.0,37.73948,-122.44947,0.0,2.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.71,4.76,4.76,4.91,4.91,4.56,4.53,0.31,1454829.0,1.0,2.0,3.0,1.0,1125.0,0,26,56,331,36.0,1.0,0.0,1.0,0.0,1.0,0.0
108,41055.0,20200000000000.0,0.0,37.76123,-122.43326,0.0,1.0,1.0,4.0,4.0,29.0,29.0,4.0,29.0,0.0,4.79,4.88,4.47,4.81,4.86,4.95,4.85,0.52,178043.0,3.0,4.0,3.0,4.0,29.0,0,0,4,4,79.0,16.0,2.0,1.0,1.0,0.0,0.0
109,41423.0,20200000000000.0,0.0,37.7369,-122.43451,0.0,1.6,1.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.47,4.56,4.9,4.9,4.9,4.73,4.4,1.02,180715.0,2.0,4.0,3.0,30.0,90.0,3,33,63,338,18.5,2.0,0.0,1.0,1.0,0.0,0.0
110,41609.0,20200000000000.0,0.0,37.78887,-122.41306,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.96,5.0,4.85,4.96,4.96,4.96,4.81,0.18,54299.0,1.0,1.0,3.0,30.0,730.0,9,26,26,274,27.0,4.0,0.0,1.0,1.0,0.0,0.0
111,284117.0,20200000000000.0,0.0,37.74102,-122.42815,0.0,1.0,1.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.78,4.81,4.74,4.91,4.92,4.88,4.76,1.65,1479905.0,2.0,2.0,2.0,30.0,90.0,6,9,31,88,18.5,5.0,0.0,2.0,2.0,0.0,0.0
112,308885.0,20200000000000.0,0.0,37.79739,-122.4052,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.43,4.51,4.46,4.9,4.9,4.9,4.8,0.88,1588855.0,2.0,4.0,4.0,30.0,59.0,29,59,89,364,113.0,0.0,0.0,2.0,2.0,0.0,0.0
113,314248.0,20200000000000.0,0.0,37.78946,-122.43538,0.0,3.0,1.5,7.0,7.0,365.0,365.0,7.0,365.0,0.0,4.86,4.86,4.61,4.93,4.96,4.89,4.67,0.51,1614566.0,1.0,1.0,6.0,7.0,365.0,8,17,41,301,58.0,8.0,0.0,1.0,1.0,0.0,0.0
114,663623.0,20200000000000.0,0.0,37.7562,-122.40944,0.0,2.0,2.0,2.0,2.0,85.0,85.0,2.0,85.0,0.0,4.9,4.93,4.69,4.98,5.0,4.83,4.79,0.41,119920.0,1.0,5.0,5.0,2.0,85.0,2,2,4,234,43.0,7.0,0.0,1.0,1.0,0.0,0.0
115,42060.0,20200000000000.0,0.0,37.76962654,-122.432104,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04,183862.0,1.0,3.0,2.0,30.0,60.0,0,18,18,32,6.0,0.0,0.0,1.0,1.0,0.0,0.0
116,44032.0,20200000000000.0,0.0,37.75158,-122.41158,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.84,4.9,4.85,4.94,4.94,4.6,4.75,1.96,98733.0,1.0,3.0,2.0,30.0,121.0,0,29,58,58,18.5,5.0,1.0,1.0,1.0,0.0,0.0
117,314368.0,20200000000000.0,0.0,37.80333,-122.40962,0.0,2.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.91,4.96,4.75,5.0,5.0,4.95,4.69,1.38,1229762.0,2.0,3.0,5.0,2.0,1125.0,12,40,70,159,80.0,11.0,0.0,2.0,1.0,1.0,0.0
118,44680.0,20200000000000.0,0.0,37.75131,-122.42167,0.0,1.0,2.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,5.0,4.8,4.8,4.9,4.9,4.8,4.7,0.02,196626.0,2.0,2.0,4.0,60.0,60.0,0,0,0,28,3.0,0.0,0.0,1.0,1.0,0.0,0.0
119,47682.0,20200000000000.0,0.0,37.79186,-122.42429,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.85,4.81,4.71,5.0,4.9,4.9,4.86,0.22,216682.0,9.0,9.0,2.0,30.0,365.0,30,60,90,365,34.0,3.0,0.0,9.0,4.0,5.0,0.0
120,323635.0,20200000000000.0,0.0,37.72386,-122.4325,0.0,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.82,4.9,4.61,4.95,4.92,4.63,4.82,0.6,812808.0,1.0,4.0,2.0,2.0,1125.0,1,1,3,3,79.0,1.0,0.0,1.0,0.0,1.0,0.0
121,325478.0,20200000000000.0,0.0,37.76122,-122.42319,0.0,2.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.88,4.92,4.74,4.92,4.96,4.93,4.69,1.21,1579337.0,1.0,2.0,4.0,2.0,14.0,0,0,0,0,18.5,19.0,0.2,1.0,1.0,0.0,0.0
122,326650.0,20200000000000.0,0.0,37.78457,-122.43177,0.0,1.0,1.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,4.7,4.75,4.53,4.94,5.0,4.75,4.72,0.24,1670339.0,2.0,7.0,2.0,30.0,180.0,30,60,90,365,32.0,0.0,0.0,2.0,1.0,1.0,0.0
123,329020.0,20200000000000.0,0.0,37.78377,-122.39275,0.0,1.0,1.0,30.0,30.0,120.0,120.0,30.0,120.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04,326840.0,1.0,1.0,2.0,30.0,120.0,0,0,0,0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
124,664307.0,20200000000000.0,0.0,37.75292,-122.4186,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.71,4.71,4.77,4.86,4.9,4.82,4.63,0.8,3355966.0,2.0,2.0,2.0,2.0,27.0,20,48,78,353,18.5,3.6,0.0,2.0,1.0,1.0,0.0
125,664315.0,20200000000000.0,0.0,37.75502,-122.41889,0.0,3.0,2.0,7.0,7.0,30.0,30.0,7.0,30.0,0.0,4.83,4.5,4.9,5.0,5.0,4.83,5.0,0.05,3355966.0,2.0,2.0,6.0,7.0,30.0,0,0,0,0,6.0,0.0,0.0,2.0,1.0,1.0,0.0
126,666620.0,20200000000000.0,0.0,37.75162,-122.4307,0.0,2.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,4.8,4.81,4.8,4.93,4.95,4.96,4.64,0.55,1841167.0,1.0,3.0,4.0,3.0,1125.0,27,27,56,331,55.0,0.0,0.0,1.0,1.0,0.0,0.0
127,678556.0,20200000000000.0,0.0,37.77426,-122.45376,0.0,1.0,1.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,0.0,4.93,4.93,4.96,4.98,4.99,4.86,4.85,0.8,3453060.0,1.0,2.0,2.0,5.0,14.0,1,11,20,80,18.5,3.6,0.2,1.0,1.0,0.0,0.0
128,330535.0,20200000000000.0,0.0,37.76699,-122.44643,0.0,3.0,3.0,30.0,30.0,360.0,360.0,30.0,360.0,0.0,4.73,4.79,4.57,4.77,4.78,4.78,4.62,0.87,625762.0,3.0,5.0,6.0,30.0,360.0,0,0,25,299,116.0,1.0,0.0,2.0,2.0,0.0,0.0
129,338849.0,20200000000000.0,0.0,37.78599,-122.43232,0.0,1.0,1.0,30.0,30.0,120.0,120.0,30.0,120.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,1670339.0,2.0,7.0,1.0,30.0,120.0,13,43,73,348,3.0,0.0,0.0,2.0,1.0,1.0,0.0
130,51557.0,20200000000000.0,0.0,37.7714,-122.42935,0.0,1.0,1.0,15.2,15.3,731.0,731.0,15.1,731.0,0.0,4.89,4.9,4.86,4.98,4.99,4.87,4.79,0.72,237200.0,1.0,1.0,2.0,15.3,731.0,14,44,74,348,109.0,1.0,0.0,1.0,1.0,0.0,0.0
131,348714.0,20200000000000.0,0.0,37.77347,-122.44364,0.0,1.0,2.0,3.0,3.0,25.0,25.0,3.0,25.0,0.0,4.8,4.88,4.92,4.95,4.92,4.86,4.71,0.8,78610.0,1.0,1.0,4.0,3.0,25.0,7,16,23,239,18.5,24.0,0.2,1.0,0.0,1.0,0.0
132,350479.0,20200000000000.0,0.0,37.75783,-122.41063,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.81,4.91,4.65,4.93,4.86,4.79,4.71,0.44,1776403.0,6.0,8.0,1.0,30.0,180.0,0,19,49,228,57.0,9.0,0.0,5.0,2.0,3.0,0.0
133,353292.0,20200000000000.0,0.0,37.77201,-122.4297,0.0,1.0,1.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,5.0,5.0,4.5,4.91,4.95,4.95,4.77,0.17,1789683.0,1.0,2.0,2.0,30.0,180.0,30,60,90,365,23.0,0.0,0.0,1.0,0.0,1.0,0.0
134,371595.0,20200000000000.0,0.0,37.78146,-122.45619,0.0,1.0,1.0,30.0,30.0,60.0,60.0,30.0,60.0,0.0,4.8,4.9,4.81,4.95,4.92,4.87,4.75,1.89,165574.0,1.0,5.0,2.0,30.0,60.0,1,4,34,123,18.5,5.0,0.0,1.0,1.0,0.0,0.0
135,680288.0,20200000000000.0,0.0,37.7523,-122.41395,0.0,1.0,2.0,2.0,2.0,7.0,7.0,2.0,7.0,0.0,4.87,4.92,4.67,4.96,4.94,4.86,4.77,2.36,3463569.0,1.0,1.0,2.0,2.0,7.0,0,12,40,300,18.5,25.0,0.0,1.0,1.0,0.0,0.0
136,51773.0,20200000000000.0,0.0,37.79373,-122.42507,0.0,1.0,1.0,30.0,30.0,730.0,730.0,30.0,730.0,0.0,4.61,4.76,4.9,4.91,4.9,4.83,4.72,1.15,216682.0,9.0,9.0,1.0,30.0,730.0,30,60,88,293,18.5,0.0,0.0,9.0,4.0,5.0,0.0
137,691023.0,20200000000000.0,0.0,37.75757,-122.42693,0.0,3.0,3.0,4.0,4.0,21.0,21.0,4.0,21.0,0.0,4.96,4.96,4.94,4.92,4.96,4.9,4.83,0.38,3531780.0,2.0,4.0,6.0,4.0,21.0,0,0,0,19,48.0,11.0,0.0,1.0,1.0,0.0,0.0
138,699723.0,20200000000000.0,0.0,37.76497,-122.39798,0.0,2.0,2.0,4.0,4.0,120.0,120.0,4.0,120.0,0.0,4.88,4.97,4.92,4.93,4.93,4.84,4.8,0.65,469757.0,1.0,1.0,4.0,4.0,120.0,12,19,32,232,77.0,6.0,1.0,1.0,1.0,0.0,0.0
139,715543.0,20200000000000.0,0.0,37.76196,-122.41361,0.0,2.0,2.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0.03,3676663.0,2.0,2.0,4.0,30.0,180.0,0,0,0,0,4.0,0.0,0.0,2.0,2.0,0.0,0.0
140,379349.0,20200000000000.0,0.0,37.76646,-122.44425,0.0,1.0,1.0,3.0,3.0,15.0,15.0,3.0,15.0,0.0,4.7,4.81,4.65,4.92,4.88,4.85,4.6,0.8,1901233.0,1.0,1.0,2.0,3.0,15.0,12,30,50,285,18.5,3.6,1.0,1.0,1.0,0.0,0.0
141,394575.0,20200000000000.0,0.0,37.74131,-122.41179,0.0,1.6,2.0,2.0,6.0,365.0,365.0,5.8,365.0,0.0,4.82,4.87,4.86,4.89,4.85,4.74,4.76,0.8,1190192.0,1.0,3.0,4.0,6.0,365.0,5,19,24,251,18.5,3.6,0.2,1.0,1.0,0.0,0.0
142,53280.0,20200000000000.0,0.0,37.73805,-122.41165,0.0,1.0,1.0,3.0,3.0,60.0,60.0,3.0,60.0,0.0,4.89,4.92,4.9,4.96,4.95,4.66,4.86,0.96,126263.0,3.0,5.0,2.0,3.0,60.0,1,1,1,218,18.5,0.0,0.0,2.0,1.0,1.0,0.0
143,54518.0,20200000000000.0,0.0,37.79337,-122.40198,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.59,4.89,4.67,4.78,4.82,4.94,4.78,0.15,255971.0,1.0,1.0,2.0,30.0,365.0,0,0,0,156,21.0,2.0,0.0,1.0,1.0,0.0,0.0
144,400433.0,20200000000000.0,0.0,37.76015,-122.42098,0.0,2.0,2.0,2.0,2.0,28.0,28.0,2.0,28.0,0.0,4.98,4.98,4.9,4.98,4.98,4.91,4.83,0.43,1583699.0,1.0,1.0,4.0,2.0,28.0,0,0,0,60,51.0,11.0,2.0,1.0,1.0,0.0,0.0
145,409549.0,20200000000000.0,0.0,37.73812,-122.41807,0.0,2.0,2.0,1.0,3.0,3.0,1125.0,3.0,1122.5,0.0,4.93,4.95,4.98,4.98,4.97,4.86,4.81,1.42,684131.0,3.0,3.0,4.0,3.0,7.0,14,19,30,30,18.5,3.6,1.0,1.0,1.0,0.0,0.0
146,719431.0,20200000000000.0,0.0,37.73993,-122.4686,0.0,1.0,1.0,1.0,5.0,25.0,26.0,4.9,26.0,0.0,4.84,4.93,4.74,4.96,4.89,4.91,4.82,0.8,783438.0,4.0,5.0,2.0,5.0,26.0,3,10,21,76,18.5,3.6,0.2,2.0,2.0,0.0,0.0
147,720811.0,20200000000000.0,0.0,37.77739,-122.46161,0.0,1.0,2.0,1.0,3.0,4.0,1125.0,2.9,1104.9,0.0,4.76,4.83,4.88,4.9,4.88,4.81,4.74,2.22,93873.0,1.0,1.0,2.0,3.0,27.0,6,9,15,59,18.5,3.6,1.0,1.0,1.0,0.0,0.0
148,54634.0,20200000000000.0,0.0,37.79352,-122.42649,0.0,1.0,1.0,30.0,30.0,730.0,730.0,30.0,730.0,0.0,4.72,4.78,4.56,4.98,4.91,4.91,4.51,0.32,216682.0,9.0,9.0,2.0,30.0,730.0,0,6,36,311,49.0,3.0,0.0,9.0,4.0,5.0,0.0
149,727866.0,20200000000000.0,0.0,37.747253,-122.4,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.91,4.94,4.96,4.96,4.97,4.8,4.79,0.8,1743076.0,1.0,2.0,2.0,1.0,30.0,9,17,46,138,18.5,3.6,0.2,1.0,1.0,0.0,0.0
150,55636.0,20200000000000.0,0.0,37.74778,-122.44566,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.76,4.92,4.88,5.0,4.92,4.69,4.69,0.19,262875.0,4.0,5.0,4.0,30.0,365.0,4,34,64,338,28.0,0.0,0.0,3.0,3.0,0.0,0.0
151,727969.0,20200000000000.0,0.0,37.7527,-122.43294,0.0,1.0,1.0,30.0,30.0,360.0,360.0,30.0,360.0,0.0,4.72,4.86,4.84,4.9,4.85,4.89,4.54,2.12,3729230.0,2.0,3.0,5.0,30.0,360.0,5,35,65,340,18.5,2.0,0.0,2.0,2.0,0.0,0.0
152,728884.0,20200000000000.0,0.0,37.75277,-122.43517,0.0,2.0,3.0,30.0,30.0,360.0,360.0,30.0,360.0,0.0,4.87,4.96,4.89,4.93,4.85,4.88,4.76,1.66,3729230.0,2.0,3.0,7.0,30.0,360.0,30,60,90,365,18.5,2.0,0.0,2.0,2.0,0.0,0.0
153,56621.0,20200000000000.0,0.0,37.79183,-122.42425,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.65,4.68,4.9,4.81,4.8,4.78,4.6,0.85,216682.0,9.0,9.0,1.0,30.0,365.0,13,43,52,256,18.5,0.0,0.0,9.0,4.0,5.0,0.0
154,734801.0,20200000000000.0,0.0,37.78972,-122.43086,0.0,1.0,2.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,0.0,4.82,4.93,4.81,4.93,5.0,4.81,4.81,0.27,3832375.0,1.0,1.0,3.0,31.0,1125.0,0,13,43,317,34.0,4.0,0.0,1.0,1.0,0.0,0.0
155,734839.0,20200000000000.0,0.0,37.80074,-122.41048,0.0,2.0,2.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,4.94,4.93,4.97,4.98,4.98,4.9,4.84,1.56,3832802.0,1.0,3.0,6.0,30.0,180.0,5,20,20,34,18.5,6.0,0.0,1.0,1.0,0.0,0.0
156,738547.0,20200000000000.0,0.0,37.80601,-122.41901,0.0,2.0,3.0,2.0,3.0,1125.0,1125.0,2.9,1125.0,0.0,4.71,4.84,4.9,4.94,4.95,4.97,4.6,1.55,3860047.0,1.0,2.0,5.0,3.0,270.0,11,27,49,264,18.5,3.6,0.0,1.0,1.0,0.0,0.0
157,409560.0,20200000000000.0,0.0,37.72034,-122.46745,0.0,1.0,1.0,30.0,30.0,120.0,120.0,30.0,120.0,0.0,4.76,4.82,4.59,4.94,4.94,4.76,4.65,0.13,2038517.0,1.0,3.0,2.0,30.0,120.0,1,1,4,93,17.0,2.0,0.0,1.0,0.0,1.0,0.0
158,413663.0,20200000000000.0,0.0,37.7488,-122.44064,0.0,2.0,2.0,30.0,30.0,637.4,658.5,30.0,655.4,0.0,4.97,4.96,4.97,4.99,5.0,4.94,4.83,0.56,1371146.0,1.0,1.0,5.0,30.0,435.7,30,60,90,365,72.0,0.0,0.0,1.0,1.0,0.0,0.0
159,57561.0,20200000000000.0,0.0,37.74684,-122.41548,0.0,1.0,1.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.62,4.77,4.6,4.88,4.9,4.9,4.59,1.49,272890.0,1.0,3.0,2.0,30.0,90.0,10,38,38,310,18.5,2.0,0.0,1.0,1.0,0.0,0.0
160,415498.0,20200000000000.0,0.0,37.79395,-122.42609,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.81,4.89,4.64,5.0,5.0,5.0,4.5,0.22,216682.0,9.0,9.0,2.0,30.0,1125.0,5,35,65,340,29.0,1.0,0.0,9.0,4.0,5.0,0.0
161,741327.0,20200000000000.0,0.0,37.79102,-122.40921,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.09,9965793.0,36.0,48.0,2.0,30.0,1125.0,24,54,84,142,11.0,2.0,0.0,9.0,1.1,0.0,0.0
162,745957.0,20200000000000.0,0.0,37.79492,-122.40312,0.0,1.0,1.0,30.0,30.0,60.0,60.0,30.0,60.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,576273.0,3.0,3.0,2.0,30.0,60.0,30,60,90,365,0.0,0.0,0.0,3.0,0.0,2.0,0.0
163,747167.0,20200000000000.0,0.0,37.79495,-122.40515,0.0,1.0,1.0,30.0,30.0,60.0,60.0,30.0,60.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,576273.0,3.0,3.0,2.0,30.0,60.0,30,60,90,365,0.0,0.0,0.0,3.0,0.0,2.0,0.0
164,57676.0,20200000000000.0,0.0,37.75758,-122.42043,0.0,1.0,1.0,30.0,30.0,360.0,360.0,30.0,360.0,0.0,4.71,4.78,4.9,4.79,4.78,4.81,4.54,0.85,142882.0,2.0,4.0,1.0,30.0,360.0,0,0,0,0,18.5,0.0,0.0,2.0,0.0,2.0,0.0
